"Variant and risk allele",P-value,"P-value annotation",RAF,OR,Beta,CI,"Mapped gene","Reported trait",Trait(s),"Background trait(s)","Study accession",Location
rs360932-<b>A</b>,"8 x 10-6","(Modelling analysis)",'-,1.06,'-,[1.03-1.08],RNA5SP169,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,4:151987017
rs13418455-<b>T</b>,"1 x 10-6","(Modelling analysis)",'-,1.06,'-,[1.04-1.09],'-,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,2:180212022
rs2297909-<b>A</b>,"2 x 10-6","(Modelling analysis)",'-,1.06,'-,[1.04-1.09],KIF21B,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,1:200991179
rs3791556-<b>A</b>,"8 x 10-6","(Modelling analysis)",'-,1.08,'-,[1.04-1.11],HDAC4,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,2:239191276
rs1480380-<b>C</b>,"6 x 10-7","(Modelling analysis)",0.908,'-,'-,'-,"HLA-DMB, HLA-DMA","Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,6:32945469
rs13072940-<b>?</b>,"2 x 10-8",,NR,'-,'-,'-,"LINC02033, HSPD1P6","Psychiatric diseases (pleiotropy) (HIPO component 1)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST006668,3:36801132
rs8040598-<b>A</b>,"4 x 10-7",,0.8634,'-,"0.1829 unit increase",[0.11-0.25],THSD4,"Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction","disease recurrence, unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012292,15:71565029
rs73033497-<b>A</b>,"6 x 10-7",,0.8635,'-,"0.2667 unit increase",[0.16-0.37],"GNA12, CARD11","Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction","disease recurrence, unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012292,7:2871025
rs9907361-<b>T</b>,"7 x 10-7",,0.2069,'-,"0.1741 unit decrease",[0.11-0.24],NCBP3,"Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction","disease recurrence, unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012292,17:3820043
rs2063640-<b>A</b>,"1 x 10-6",,0.1136,'-,"0.1869 unit decrease",[0.11-0.26],"RNU6-461P, ZPLD1","Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction","disease recurrence, unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012292,3:102484201
rs2048997-<b>T</b>,"2 x 10-6",,0.3998,'-,"0.2165 unit increase",[0.13-0.31],FBXO28,"Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction","disease recurrence, unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012292,1:224117784
chr12:77322751-<b>?</b>,"3 x 10-6",,0.2547,'-,"0.1334 unit increase",[0.077-0.19],'-,"Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction","disease recurrence, unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012292,"Mapping not available"
rs7914279-<b>T</b>,"6 x 10-6",,0.8875,'-,"0.1461 unit increase",[0.083-0.209],"PLPP4, RPL21P16","Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction","disease recurrence, unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012292,10:120402378
rs3796696-<b>A</b>,"6 x 10-6",,0.0725,'-,"0.1958 unit decrease",[0.11-0.28],"MYL12BP2, RN7SL28P","Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction","disease recurrence, unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012292,4:184283978
rs6577293-<b>T</b>,"6 x 10-6",,0.7673,'-,"0.1125 unit increase",[0.064-0.161],OLFM3,"Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction","disease recurrence, unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012292,1:101965078
rs113935943-<b>T</b>,"7 x 10-6",,0.9261,'-,"0.1869 unit decrease",[0.11-0.27],FHIT,"Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction","disease recurrence, unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012292,3:59834034
rs73787509-<b>A</b>,"8 x 10-6",,0.9025,'-,"0.1366 unit increase",[0.077-0.197],ADAMTS19,"Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction","disease recurrence, unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012292,5:129470250
rs1965523-<b>A</b>,"8 x 10-6",,0.3822,'-,"0.0889 unit increase",[0.05-0.128],TFEC,"Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction","disease recurrence, unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012292,7:116042384
rs55961658-<b>T</b>,"8 x 10-6",,0.4558,'-,"0.1523 unit decrease",[0.085-0.219],"LINC02500, LINC00290","Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction","disease recurrence, unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012292,4:181175265
rs6039555-<b>A</b>,"9 x 10-6",,0.1414,'-,"0.1146 unit decrease",[0.064-0.165],PAK5,"Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction","disease recurrence, unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012292,20:9708903
rs73033497-<b>A</b>,"6 x 10-7",,0.8635,'-,"0.2667 unit increase",[0.16-0.37],"GNA12, CARD11","Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction","disease recurrence, unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012295,7:2871025
rs9907361-<b>T</b>,"7 x 10-7",,0.2069,'-,"0.1741 unit decrease",[0.11-0.24],NCBP3,"Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction","disease recurrence, unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012295,17:3820043
rs7302529-<b>T</b>,"7 x 10-7",,0.256,'-,"0.1439 unit increase",[0.087-0.201],"E2F7, CSRP2","Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction","disease recurrence, unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012295,12:76927801
rs10179057-<b>T</b>,"1 x 10-6",,0.8285,'-,"0.4402 unit increase",[0.26-0.62],LRP1B,"Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction","disease recurrence, unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012295,2:141877338
rs2063640-<b>A</b>,"2 x 10-6",,0.1049,'-,"0.1927 unit decrease",[0.11-0.27],"RNU6-461P, ZPLD1","Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction","disease recurrence, unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012295,3:102484201
rs6577293-<b>T</b>,"6 x 10-6",,0.7652,'-,"0.1132 unit increase",[0.064-0.162],OLFM3,"Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction","disease recurrence, unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012295,1:101965078
rs11583804-<b>A</b>,"7 x 10-6",,0.5708,'-,"0.093 unit increase",[0.052-0.134],ACTRT2,"Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction","disease recurrence, unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012295,1:2961801
rs113935943-<b>T</b>,"7 x 10-6",,0.9261,'-,"0.1869 unit decrease",[0.11-0.27],FHIT,"Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction","disease recurrence, unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012295,3:59834034
rs13864-<b>T</b>,"8 x 10-6",,0.2871,'-,"0.1606 unit decrease",[0.09-0.231],DSCR9,"Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction","disease recurrence, unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012295,21:37221319
rs7521315-<b>A</b>,"8 x 10-6",,0.6103,'-,"0.1393 unit decrease",[0.078-0.201],'-,"Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction","disease recurrence, unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012295,1:5224708
rs55961658-<b>T</b>,"8 x 10-6",,0.4558,'-,"0.1523 unit decrease",[0.085-0.219],"LINC02500, LINC00290","Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction","disease recurrence, unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012295,4:181175265
rs7632925-<b>A</b>,"9 x 10-6",,0.7881,'-,"0.1455 unit increase",[0.081-0.21],SLC6A6,"Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction","disease recurrence, unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012295,3:14465290
rs7911793-<b>T</b>,"9 x 10-6",,0.7403,'-,"0.2204 unit decrease",[0.12-0.32],ADAM12,"Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction","disease recurrence, unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012295,10:126042966
rs2060247-<b>C</b>,"9 x 10-6",,0.1548,'-,"0.2731 unit increase",[0.15-0.39],ATCAY,"Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction","disease recurrence, unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012295,19:3902724
rs2130709-<b>A</b>,"1 x 10-5",,0.6005,'-,"0.2197 unit increase",[0.12-0.32],DCHS2,"Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction","disease recurrence, unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012295,4:154367038
rs6484581-<b>T</b>,"1 x 10-5",,0.4567,'-,"0.2175 unit increase",[0.12-0.31],"WT1-AS, EIF3M","Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction","disease recurrence, unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012295,11:32494908
rs11688767-<b>?</b>,"2 x 10-14",,'-,'-,'-,'-,ACTG1P22,"Anorexia nervosa, attention-deficit/hyperactivity disorder, autism spectrum disorder, bipolar disorder, major depression, obsessive-compulsive disorder, schizophrenia, or Tourette syndrome (pleiotropy)","anorexia nervosa, obsessive-compulsive disorder, attention deficit hyperactivity disorder, Tourette syndrome, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST009600,2:57761059
rs11693528-<b>?</b>,"1 x 10-12",,'-,'-,'-,'-,"FTCDNL1, RN7SL717P","Anorexia nervosa, attention-deficit/hyperactivity disorder, autism spectrum disorder, bipolar disorder, major depression, obsessive-compulsive disorder, schizophrenia, or Tourette syndrome (pleiotropy)","anorexia nervosa, obsessive-compulsive disorder, attention deficit hyperactivity disorder, Tourette syndrome, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST009600,2:199871784
rs11866581-<b>?</b>,"2 x 10-8",,'-,'-,'-,'-,'-,"Anorexia nervosa, attention-deficit/hyperactivity disorder, autism spectrum disorder, bipolar disorder, major depression, obsessive-compulsive disorder, schizophrenia, or Tourette syndrome (pleiotropy)","anorexia nervosa, obsessive-compulsive disorder, attention deficit hyperactivity disorder, Tourette syndrome, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST009600,16:66130620
rs11874716-<b>?</b>,"8 x 10-9",,'-,'-,'-,'-,LINC01929,"Anorexia nervosa, attention-deficit/hyperactivity disorder, autism spectrum disorder, bipolar disorder, major depression, obsessive-compulsive disorder, schizophrenia, or Tourette syndrome (pleiotropy)","anorexia nervosa, obsessive-compulsive disorder, attention deficit hyperactivity disorder, Tourette syndrome, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST009600,18:55083457
rs11887562-<b>?</b>,"3 x 10-8",,'-,'-,'-,'-,LINC01830,"Anorexia nervosa, attention-deficit/hyperactivity disorder, autism spectrum disorder, bipolar disorder, major depression, obsessive-compulsive disorder, schizophrenia, or Tourette syndrome (pleiotropy)","anorexia nervosa, obsessive-compulsive disorder, attention deficit hyperactivity disorder, Tourette syndrome, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST009600,2:22400520
rs12129573-<b>?</b>,"5 x 10-17",,'-,'-,'-,'-,"RN7SKP19, LINC01360","Anorexia nervosa, attention-deficit/hyperactivity disorder, autism spectrum disorder, bipolar disorder, major depression, obsessive-compulsive disorder, schizophrenia, or Tourette syndrome (pleiotropy)","anorexia nervosa, obsessive-compulsive disorder, attention deficit hyperactivity disorder, Tourette syndrome, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST009600,1:73302683
rs12474906-<b>?</b>,"8 x 10-9",,'-,'-,'-,'-,'-,"Anorexia nervosa, attention-deficit/hyperactivity disorder, autism spectrum disorder, bipolar disorder, major depression, obsessive-compulsive disorder, schizophrenia, or Tourette syndrome (pleiotropy)","anorexia nervosa, obsessive-compulsive disorder, attention deficit hyperactivity disorder, Tourette syndrome, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST009600,"Mapping not available"
rs12658451-<b>?</b>,"2 x 10-16",,'-,'-,'-,'-,"RNU6-334P, LINC02163","Anorexia nervosa, attention-deficit/hyperactivity disorder, autism spectrum disorder, bipolar disorder, major depression, obsessive-compulsive disorder, schizophrenia, or Tourette syndrome (pleiotropy)","anorexia nervosa, obsessive-compulsive disorder, attention deficit hyperactivity disorder, Tourette syndrome, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST009600,5:104568336
rs12668848-<b>?</b>,"1 x 10-13",,'-,'-,'-,'-,MAD1L1,"Anorexia nervosa, attention-deficit/hyperactivity disorder, autism spectrum disorder, bipolar disorder, major depression, obsessive-compulsive disorder, schizophrenia, or Tourette syndrome (pleiotropy)","anorexia nervosa, obsessive-compulsive disorder, attention deficit hyperactivity disorder, Tourette syndrome, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST009600,7:1981360
rs12704290-<b>?</b>,"3 x 10-10",,'-,'-,'-,'-,"GRM3-AS1, GRM3","Anorexia nervosa, attention-deficit/hyperactivity disorder, autism spectrum disorder, bipolar disorder, major depression, obsessive-compulsive disorder, schizophrenia, or Tourette syndrome (pleiotropy)","anorexia nervosa, obsessive-compulsive disorder, attention deficit hyperactivity disorder, Tourette syndrome, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST009600,7:86798310
rs12712388-<b>?</b>,"1 x 10-10",,'-,'-,'-,'-,RNA5SP87,"Anorexia nervosa, attention-deficit/hyperactivity disorder, autism spectrum disorder, bipolar disorder, major depression, obsessive-compulsive disorder, schizophrenia, or Tourette syndrome (pleiotropy)","anorexia nervosa, obsessive-compulsive disorder, attention deficit hyperactivity disorder, Tourette syndrome, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST009600,2:22323759
rs12826178-<b>?</b>,"6 x 10-10",,'-,'-,'-,'-,"NXPH4, SHMT2","Anorexia nervosa, attention-deficit/hyperactivity disorder, autism spectrum disorder, bipolar disorder, major depression, obsessive-compulsive disorder, schizophrenia, or Tourette syndrome (pleiotropy)","anorexia nervosa, obsessive-compulsive disorder, attention deficit hyperactivity disorder, Tourette syndrome, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST009600,12:57228588
rs12894153-<b>?</b>,"2 x 10-8",,'-,'-,'-,'-,RTN1,"Anorexia nervosa, attention-deficit/hyperactivity disorder, autism spectrum disorder, bipolar disorder, major depression, obsessive-compulsive disorder, schizophrenia, or Tourette syndrome (pleiotropy)","anorexia nervosa, obsessive-compulsive disorder, attention deficit hyperactivity disorder, Tourette syndrome, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST009600,14:59689975
rs12898460-<b>?</b>,"4 x 10-8",,'-,'-,'-,'-,LINC02694,"Anorexia nervosa, attention-deficit/hyperactivity disorder, autism spectrum disorder, bipolar disorder, major depression, obsessive-compulsive disorder, schizophrenia, or Tourette syndrome (pleiotropy)","anorexia nervosa, obsessive-compulsive disorder, attention deficit hyperactivity disorder, Tourette syndrome, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST009600,15:38694612
rs12958048-<b>?</b>,"1 x 10-12",,'-,'-,'-,'-,'-,"Anorexia nervosa, attention-deficit/hyperactivity disorder, autism spectrum disorder, bipolar disorder, major depression, obsessive-compulsive disorder, schizophrenia, or Tourette syndrome (pleiotropy)","anorexia nervosa, obsessive-compulsive disorder, attention deficit hyperactivity disorder, Tourette syndrome, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST009600,"Mapping not available"
rs13217619-<b>?</b>,"1 x 10-27",,'-,'-,'-,'-,ZSCAN31,"Anorexia nervosa, attention-deficit/hyperactivity disorder, autism spectrum disorder, bipolar disorder, major depression, obsessive-compulsive disorder, schizophrenia, or Tourette syndrome (pleiotropy)","anorexia nervosa, obsessive-compulsive disorder, attention deficit hyperactivity disorder, Tourette syndrome, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST009600,6:28338894
rs13240464-<b>?</b>,"6 x 10-11",,'-,'-,'-,'-,IMMP2L,"Anorexia nervosa, attention-deficit/hyperactivity disorder, autism spectrum disorder, bipolar disorder, major depression, obsessive-compulsive disorder, schizophrenia, or Tourette syndrome (pleiotropy)","anorexia nervosa, obsessive-compulsive disorder, attention deficit hyperactivity disorder, Tourette syndrome, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST009600,7:111258859
rs28669119-<b>?</b>,"2 x 10-9",,'-,'-,'-,'-,MEF2C-AS1,"Anorexia nervosa, attention-deficit/hyperactivity disorder, autism spectrum disorder, bipolar disorder, major depression, obsessive-compulsive disorder, schizophrenia, or Tourette syndrome (pleiotropy)","anorexia nervosa, obsessive-compulsive disorder, attention deficit hyperactivity disorder, Tourette syndrome, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST009600,5:88909036
rs28681284-<b>?</b>,"6 x 10-12",,'-,'-,'-,'-,CHRNA3,"Anorexia nervosa, attention-deficit/hyperactivity disorder, autism spectrum disorder, bipolar disorder, major depression, obsessive-compulsive disorder, schizophrenia, or Tourette syndrome (pleiotropy)","anorexia nervosa, obsessive-compulsive disorder, attention deficit hyperactivity disorder, Tourette syndrome, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST009600,15:78616223
rs34215985-<b>?</b>,"3 x 10-10",,'-,'-,'-,'-,SLC30A9,"Anorexia nervosa, attention-deficit/hyperactivity disorder, autism spectrum disorder, bipolar disorder, major depression, obsessive-compulsive disorder, schizophrenia, or Tourette syndrome (pleiotropy)","anorexia nervosa, obsessive-compulsive disorder, attention deficit hyperactivity disorder, Tourette syndrome, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST009600,4:42045761
rs35225200-<b>?</b>,"1 x 10-10",,'-,'-,'-,'-,"SLC39A8, BANK1","Anorexia nervosa, attention-deficit/hyperactivity disorder, autism spectrum disorder, bipolar disorder, major depression, obsessive-compulsive disorder, schizophrenia, or Tourette syndrome (pleiotropy)","anorexia nervosa, obsessive-compulsive disorder, attention deficit hyperactivity disorder, Tourette syndrome, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST009600,4:102225731
rs35346733-<b>?</b>,"8 x 10-10",,'-,'-,'-,'-,CNTN4,"Anorexia nervosa, attention-deficit/hyperactivity disorder, autism spectrum disorder, bipolar disorder, major depression, obsessive-compulsive disorder, schizophrenia, or Tourette syndrome (pleiotropy)","anorexia nervosa, obsessive-compulsive disorder, attention deficit hyperactivity disorder, Tourette syndrome, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST009600,3:2479638
rs35610290-<b>?</b>,"2 x 10-10",,'-,'-,'-,'-,'-,"Anorexia nervosa, attention-deficit/hyperactivity disorder, autism spectrum disorder, bipolar disorder, major depression, obsessive-compulsive disorder, schizophrenia, or Tourette syndrome (pleiotropy)","anorexia nervosa, obsessive-compulsive disorder, attention deficit hyperactivity disorder, Tourette syndrome, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST009600,2:193514178
rs35774874-<b>?</b>,"2 x 10-9",,'-,'-,'-,'-,"SNX19, RN7SL167P","Anorexia nervosa, attention-deficit/hyperactivity disorder, autism spectrum disorder, bipolar disorder, major depression, obsessive-compulsive disorder, schizophrenia, or Tourette syndrome (pleiotropy)","anorexia nervosa, obsessive-compulsive disorder, attention deficit hyperactivity disorder, Tourette syndrome, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST009600,11:130941461
rs36063234-<b>?</b>,"5 x 10-10",,'-,'-,'-,'-,NPAS3,"Anorexia nervosa, attention-deficit/hyperactivity disorder, autism spectrum disorder, bipolar disorder, major depression, obsessive-compulsive disorder, schizophrenia, or Tourette syndrome (pleiotropy)","anorexia nervosa, obsessive-compulsive disorder, attention deficit hyperactivity disorder, Tourette syndrome, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST009600,14:32940606
rs55648125-<b>?</b>,"9 x 10-9",,'-,'-,'-,'-,'-,"Anorexia nervosa, attention-deficit/hyperactivity disorder, autism spectrum disorder, bipolar disorder, major depression, obsessive-compulsive disorder, schizophrenia, or Tourette syndrome (pleiotropy)","anorexia nervosa, obsessive-compulsive disorder, attention deficit hyperactivity disorder, Tourette syndrome, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST009600,"Mapping not available"
rs55661361-<b>?</b>,"2 x 10-11",,'-,'-,'-,'-,NRGN,"Anorexia nervosa, attention-deficit/hyperactivity disorder, autism spectrum disorder, bipolar disorder, major depression, obsessive-compulsive disorder, schizophrenia, or Tourette syndrome (pleiotropy)","anorexia nervosa, obsessive-compulsive disorder, attention deficit hyperactivity disorder, Tourette syndrome, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST009600,11:124744061
rs58235352-<b>?</b>,"5 x 10-8",,'-,'-,'-,'-,"ACADS, SPPL3","Anorexia nervosa, attention-deficit/hyperactivity disorder, autism spectrum disorder, bipolar disorder, major depression, obsessive-compulsive disorder, schizophrenia, or Tourette syndrome (pleiotropy)","anorexia nervosa, obsessive-compulsive disorder, attention deficit hyperactivity disorder, Tourette syndrome, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST009600,12:120748443
rs59979824-<b>?</b>,"4 x 10-9",,'-,'-,'-,'-,'-,"Anorexia nervosa, attention-deficit/hyperactivity disorder, autism spectrum disorder, bipolar disorder, major depression, obsessive-compulsive disorder, schizophrenia, or Tourette syndrome (pleiotropy)","anorexia nervosa, obsessive-compulsive disorder, attention deficit hyperactivity disorder, Tourette syndrome, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST009600,2:192983614
rs61867293-<b>?</b>,"8 x 10-15",,'-,'-,'-,'-,SORCS3,"Anorexia nervosa, attention-deficit/hyperactivity disorder, autism spectrum disorder, bipolar disorder, major depression, obsessive-compulsive disorder, schizophrenia, or Tourette syndrome (pleiotropy)","anorexia nervosa, obsessive-compulsive disorder, attention deficit hyperactivity disorder, Tourette syndrome, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST009600,10:104804166
rs61882743-<b>?</b>,"1 x 10-8",,'-,'-,'-,'-,AMBRA1,"Anorexia nervosa, attention-deficit/hyperactivity disorder, autism spectrum disorder, bipolar disorder, major depression, obsessive-compulsive disorder, schizophrenia, or Tourette syndrome (pleiotropy)","anorexia nervosa, obsessive-compulsive disorder, attention deficit hyperactivity disorder, Tourette syndrome, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST009600,11:46527204
rs62526783-<b>?</b>,"2 x 10-8",,'-,'-,'-,'-,'-,"Anorexia nervosa, attention-deficit/hyperactivity disorder, autism spectrum disorder, bipolar disorder, major depression, obsessive-compulsive disorder, schizophrenia, or Tourette syndrome (pleiotropy)","anorexia nervosa, obsessive-compulsive disorder, attention deficit hyperactivity disorder, Tourette syndrome, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST009600,8:110458937
rs71395455-<b>?</b>,"5 x 10-14",,'-,'-,'-,'-,'-,"Anorexia nervosa, attention-deficit/hyperactivity disorder, autism spectrum disorder, bipolar disorder, major depression, obsessive-compulsive disorder, schizophrenia, or Tourette syndrome (pleiotropy)","anorexia nervosa, obsessive-compulsive disorder, attention deficit hyperactivity disorder, Tourette syndrome, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST009600,"Mapping not available"
rs75059851-<b>?</b>,"6 x 10-10",,'-,'-,'-,'-,IGSF9B,"Anorexia nervosa, attention-deficit/hyperactivity disorder, autism spectrum disorder, bipolar disorder, major depression, obsessive-compulsive disorder, schizophrenia, or Tourette syndrome (pleiotropy)","anorexia nervosa, obsessive-compulsive disorder, attention deficit hyperactivity disorder, Tourette syndrome, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST009600,11:133952674
rs77135925-<b>?</b>,"8 x 10-9",,'-,'-,'-,'-,MYO18A,"Anorexia nervosa, attention-deficit/hyperactivity disorder, autism spectrum disorder, bipolar disorder, major depression, obsessive-compulsive disorder, schizophrenia, or Tourette syndrome (pleiotropy)","anorexia nervosa, obsessive-compulsive disorder, attention deficit hyperactivity disorder, Tourette syndrome, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST009600,17:29168251
rs78337797-<b>?</b>,"5 x 10-8",,'-,'-,'-,'-,SOX5,"Anorexia nervosa, attention-deficit/hyperactivity disorder, autism spectrum disorder, bipolar disorder, major depression, obsessive-compulsive disorder, schizophrenia, or Tourette syndrome (pleiotropy)","anorexia nervosa, obsessive-compulsive disorder, attention deficit hyperactivity disorder, Tourette syndrome, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST009600,12:23834991
rs79879286-<b>?</b>,"7 x 10-11",,'-,'-,'-,'-,"GSDME, OSBPL3","Anorexia nervosa, attention-deficit/hyperactivity disorder, autism spectrum disorder, bipolar disorder, major depression, obsessive-compulsive disorder, schizophrenia, or Tourette syndrome (pleiotropy)","anorexia nervosa, obsessive-compulsive disorder, attention deficit hyperactivity disorder, Tourette syndrome, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST009600,7:24786970
