"Variant and risk allele",P-value,"P-value annotation",RAF,OR,Beta,CI,"Mapped gene","Reported trait",Trait(s),"Background trait(s)","Study accession",Location
rs61960582-<b>A</b>,"8 x 10-7","(between families)",NR,'-,"4.927 unit increase",'-,"MRPS31P4, LINC00345","Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,13:52557892
rs61956285-<b>T</b>,"1 x 10-6","(between families)",NR,'-,"4.902 unit increase",'-,RABEPKP1,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,13:71297394
rs189465671-<b>T</b>,"2 x 10-7","(between families)",NR,'-,"5.246 unit increase",'-,"ARF4P4, LINC00377","Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,13:80962230
rs9546312-<b>T</b>,"9 x 10-7","(between families)",NR,'-,"4.92 unit decrease",'-,'-,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,13:83172816
rs6491411-<b>A</b>,"9 x 10-7","(between families)",NR,'-,"4.911 unit decrease",'-,FARP1,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,13:98252314
rs117969561-<b>T</b>,"9 x 10-7","(between families)",NR,'-,"4.909 unit increase",'-,GGACT,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,13:100558935
rs115694210-<b>A</b>,"1 x 10-7","(between families)",NR,'-,"5.336 unit decrease",'-,LINC00343,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,13:105740230
rs150813880-<b>A</b>,"1 x 10-6","(between families)",NR,'-,"4.895 unit increase",'-,MYO16,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,13:109140829
rs189590409-<b>A</b>,"2 x 10-7","(between families)",NR,'-,"5.243 unit increase",'-,'-,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,8:113715373
rs149038799-<b>A</b>,"7 x 10-8","(between families)",NR,'-,"5.382 unit increase",'-,"LINC01151, SMILR","Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,8:122446223
rs118152978-<b>A</b>,"2 x 10-10","(between families)",NR,'-,"6.359 unit decrease",'-,LINC00861,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,8:126341293
rs10975167-<b>T</b>,"8 x 10-7","(between families)",NR,'-,"4.928 unit increase",'-,PDCD1LG2,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,9:5538407
rs147338646-<b>A</b>,"5 x 10-7","(within families)",NR,'-,"5.009 unit increase",'-,'-,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,9:11812813
rs78496360-<b>A</b>,"5 x 10-7","(between families)",NR,'-,"5.026 unit decrease",'-,MTATP6P30,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,9:31499715
rs147213018-<b>A</b>,"2 x 10-7","(between families)",NR,'-,"5.213 unit increase",'-,"ATP5MFP3, RFC5P1","Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,9:77060964
rs7047415-<b>T</b>,"3 x 10-7","(between families)",NR,'-,"5.096 unit increase",'-,LINC00476,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,9:95778950
rs12378800-<b>A</b>,"2 x 10-7","(between families)",NR,'-,"5.218 unit increase",'-,"FOXE1, TRMO","Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,9:97869538
rs1774093-<b>A</b>,"7 x 10-7","(between families)",NR,'-,"4.956 unit decrease",'-,MTND3P4,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,9:101884874
rs139090762-<b>A</b>,"8 x 10-8","(between families)",NR,'-,"5.358 unit increase",'-,PNPLA7,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,9:137522127
rs181666690-<b>T</b>,"1 x 10-7","(within families)",NR,'-,"5.289 unit decrease",'-,WAC,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,10:28563093
rs146650065-<b>A</b>,"4 x 10-8","(between families)",NR,'-,"5.471 unit decrease",'-,JCAD,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,10:29940940
rs211257-<b>C</b>,"2 x 10-8","(between families)",NR,'-,"5.641 unit decrease",'-,"RN7SL825P, RPL34P19","Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,10:31991363
rs117850870-<b>C</b>,"1 x 10-6","(between families)",NR,'-,"4.893 unit decrease",'-,C10orf71,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,10:49315703
rs61860854-<b>T</b>,"3 x 10-11","(between families)",NR,'-,"6.651 unit decrease",'-,"MRPL50P4, SLC16A9","Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,10:59580135
rs79538733-<b>A</b>,"5 x 10-7","(between families)",NR,'-,"5.015 unit increase",'-,"LINC02651, RPL5P26","Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,10:69741141
rs190780914-<b>T</b>,"5 x 10-8","(between families)",NR,'-,"5.452 unit decrease",'-,'-,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,10:83190139
rs73320584-<b>A</b>,"7 x 10-7","(between families)",NR,'-,"4.96 unit decrease",'-,LINC02653,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,10:90473719
rs73310256-<b>T</b>,"3 x 10-7","(between families)",NR,'-,"5.123 unit decrease",'-,"HTR7, LINC02653","Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,10:90679092
rs117792039-<b>A</b>,"2 x 10-7","(between families)",NR,'-,"5.158 unit increase",'-,SORCS3,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,10:105050857
rs188188267-<b>T</b>,"5 x 10-7","(between families)",NR,'-,"5.024 unit increase",'-,"LINC02752, ZBED5-AS1","Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,11:10951303
rs117250828-<b>A</b>,"3 x 10-7","(between families)",NR,'-,"5.134 unit decrease",'-,MICAL2,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,11:12171710
rs115514216-<b>T</b>,"3 x 10-9","(between families)",NR,'-,"5.958 unit decrease",'-,LINC02699,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,11:25871035
rs139675748-<b>T</b>,"2 x 10-9","(between families)",NR,'-,"6.022 unit increase",'-,"HSD17B12, MIR129-2","Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,11:43611658
rs11961710-<b>A</b>,"7 x 10-7","(between families)",NR,'-,"4.95 unit increase",'-,LINC02518,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,6:113399037
rs17062407-<b>A</b>,"2 x 10-7","(between families)",NR,'-,"5.2 unit increase",'-,EYA4,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,6:133383011
rs4896030-<b>A</b>,"6 x 10-7","(between families)",NR,'-,"4.988 unit increase",'-,SGK1,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,6:134242215
rs17069431-<b>T</b>,"6 x 10-7","(between families)",NR,'-,"4.994 unit increase",'-,FILNC1,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,6:139874946
rs34804891-<b>T</b>,"6 x 10-8","(between families)",NR,'-,"5.425 unit increase",'-,SNX9,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,6:157844754
rs116886320-<b>A</b>,"3 x 10-7","(between families)",NR,'-,"5.116 unit increase",'-,TULP4,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,6:158508928
rs183600932-<b>T</b>,"1 x 10-8","(between families)",NR,'-,"5.706 unit increase",'-,PHF14,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,7:11018769
rs12374991-<b>T</b>,"5 x 10-7","(between families)",NR,'-,"5.046 unit increase",'-,"NPM1P11, PHF14","Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,7:11188315
rs56357845-<b>A</b>,"7 x 10-7","(between families)",NR,'-,"4.958 unit increase",'-,CHN2,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,7:29210652
rs138090874-<b>A</b>,"4 x 10-8","(between families)",NR,'-,"5.511 unit increase",'-,NEUROD6,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,7:31262777
rs11773349-<b>A</b>,"6 x 10-7","(between families)",NR,'-,"4.991 unit decrease",'-,"MTDHP1, ZNF117","Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,7:64946786
rs118071777-<b>A</b>,"7 x 10-7","(between families)",NR,'-,"4.951 unit increase",'-,"EEF1A1P28, PQLC1P1","Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,7:88614935
rs75290158-<b>A</b>,"8 x 10-7","(between families)",NR,'-,"4.943 unit increase",'-,DLX5,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,7:97023147
rs62496419-<b>A</b>,"5 x 10-7","(between families)",NR,'-,"5.027 unit increase",'-,AP1S2P1,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,7:97350347
rs12706411-<b>T</b>,"8 x 10-7","(between families)",NR,'-,"4.928 unit increase",'-,CADPS2,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,7:122425165
rs71574743-<b>T</b>,"1 x 10-7","(between families)",NR,'-,"5.329 unit increase",'-,IQUB,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,7:123404453
rs116932763-<b>A</b>,"2 x 10-7","(between families)",NR,'-,"5.171 unit increase",'-,ZNF862,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,7:149851920
rs191603973-<b>C</b>,"7 x 10-7","(between families)",NR,'-,"4.962 unit decrease",'-,INSIG1,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,7:155309976
rs61510607-<b>T</b>,"5 x 10-7","(between families)",NR,'-,"5.012 unit decrease",'-,"EN2, BLACE","Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,7:155432020
rs188420713-<b>T</b>,"2 x 10-10","(between families)",NR,'-,"6.328 unit increase",'-,'-,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,8:37276671
rs4557697-<b>A</b>,"8 x 10-9","(between families)",NR,'-,"5.761 unit decrease",'-,NKAIN3,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,8:62931072
rs191342285-<b>A</b>,"2 x 10-7","(between families)",NR,'-,"5.233 unit decrease",'-,"C8orf44-SGK3, SGK3","Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,8:66786417
rs182838111-<b>T</b>,"2 x 10-7","(between families)",NR,'-,"5.233 unit increase",'-,PPP1R42,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,8:66977235
rs192093332-<b>A</b>,"2 x 10-7","(between families)",NR,'-,"5.179 unit decrease",'-,'-,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,8:83267319
rs76070545-<b>T</b>,"1 x 10-7","(between families)",NR,'-,"5.262 unit decrease",'-,"FZD6, CTHRC1","Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,8:103359219
rs56146971-<b>A</b>,"8 x 10-7","(between families)",NR,'-,"4.941 unit decrease",'-,"CCDC88C, PPP4R3A","Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,14:91453757
rs117161928-<b>A</b>,"1 x 10-7","(between families)",NR,'-,"5.294 unit decrease",'-,"FAM181A-AS1, FAM181A","Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,14:93925359
rs57602116-<b>A</b>,"3 x 10-7","(between families)",NR,'-,"5.136 unit increase",'-,RPL15P2,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,14:94816883
rs150511909-<b>T</b>,"4 x 10-9","(between families)",NR,'-,"5.892 unit decrease",'-,LINC02325,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,14:97442349
rs8033755-<b>A</b>,"1 x 10-7","(between families)",NR,'-,"5.299 unit decrease",'-,HERC2,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,15:28136400
rs149916999-<b>A</b>,"1 x 10-7","(between families)",NR,'-,"5.334 unit increase",'-,TRPM1,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,15:31116066
rs142200609-<b>T</b>,"3 x 10-7","(within families)",NR,'-,"5.118 unit increase",'-,THSD4,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,15:71449755
rs62013859-<b>T</b>,"4 x 10-7","(between families)",NR,'-,"5.094 unit increase",'-,AGBL1,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,15:86283609
rs189794920-<b>A</b>,"6 x 10-7","(between families)",NR,'-,"4.999 unit decrease",'-,"PDPK1, PDPK2P","Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,16:2608384
rs118099348-<b>T</b>,"1 x 10-9","(between families)",NR,'-,"6.05 unit increase",'-,TMC5,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,16:19423707
rs145049847-<b>C</b>,"8 x 10-9","(between families)",NR,'-,"5.771 unit decrease",'-,SDR42E2,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,16:22190681
rs77414823-<b>T</b>,"2 x 10-7","(between families)",NR,'-,"5.24 unit decrease",'-,"NCOA5LP, RPL34P29","Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,16:49948846
rs150252171-<b>A</b>,"2 x 10-7","(between families)",NR,'-,"5.224 unit decrease",'-,'-,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,16:62536445
rs79358781-<b>A</b>,"1 x 10-7","(between families)",NR,'-,"5.268 unit increase",'-,'-,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,16:80264653
rs137967137-<b>A</b>,"1 x 10-7","(between families)",NR,'-,"5.331 unit increase",'-,'-,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,16:80433296
rs77894924-<b>A</b>,"2 x 10-7","(between families)",NR,'-,"5.208 unit increase",'-,CDH13,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,16:83521415
rs78910009-<b>T</b>,"5 x 10-7","(between families)",NR,'-,"5.024 unit increase",'-,"FENDRR, LINC00917","Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,16:86374577
rs111816999-<b>T</b>,"7 x 10-7","(between families)",NR,'-,"4.967 unit decrease",'-,ALOX12-AS1,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,17:6979124
rs139471609-<b>A</b>,"6 x 10-8","(between families)",NR,'-,"5.433 unit increase",'-,COX10-AS1,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,17:13791198
rs56176358-<b>T</b>,"6 x 10-7","(between families)",NR,'-,"5.004 unit increase",'-,"MPP3, CD300LG","Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,17:43843285
rs79480822-<b>T</b>,"7 x 10-7","(between families)",NR,'-,"4.952 unit increase",'-,DCAF7,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,17:63576864
rs34111070-<b>T</b>,"1 x 10-6","(between families)",NR,'-,"4.892 unit decrease",'-,STRADA,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,17:63716838
rs71377714-<b>T</b>,"3 x 10-7","(between families)",NR,'-,"5.128 unit increase",'-,TCAM1P,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,17:63852268
rs16973424-<b>A</b>,"3 x 10-7","(between families)",NR,'-,"5.144 unit decrease",'-,ABCA8,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,17:68907860
rs149464898-<b>T</b>,"3 x 10-7","(between families)",NR,'-,"5.136 unit increase",'-,"RPL12P37, RPTOR","Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,17:80973533
rs62076840-<b>A</b>,"8 x 10-7","(between families)",NR,'-,"4.927 unit increase",'-,L3MBTL4,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,18:5958062
rs183708309-<b>T</b>,"6 x 10-7","(between families)",NR,'-,"5.001 unit decrease",'-,LAMA1,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,18:6974460
rs142176337-<b>T</b>,"8 x 10-8","(between families)",NR,'-,"5.36 unit decrease",'-,"NFE2L3P1, PMAIP1","Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,18:59914255
rs138098194-<b>A</b>,"4 x 10-7","(between families)",NR,'-,"5.084 unit increase",'-,'-,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,18:66840171
rs148273964-<b>A</b>,"8 x 10-7","(between families)",NR,'-,"4.936 unit decrease",'-,"RAB3D, TSPAN16","Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,19:11323255
rs9304861-<b>A</b>,"4 x 10-7","(between families)",NR,'-,"5.082 unit decrease",'-,"LINC01801, ZNF599","Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,19:34780984
rs2927694-<b>C</b>,"8 x 10-7","(between families)",NR,'-,"4.928 unit increase",'-,ZNF813,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,19:53470531
rs113118940-<b>T</b>,"1 x 10-8","(between families)",NR,'-,"5.733 unit increase",'-,"CST8, CST13P","Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,20:23514209
rs147525344-<b>T</b>,"5 x 10-9","(between families)",NR,'-,"5.856 unit decrease",'-,"CSTP2, CST1","Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,20:23762403
rs115786578-<b>A</b>,"6 x 10-7","(between families)",NR,'-,"4.992 unit increase",'-,"RPS2P1, ASIP","Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,20:34149795
rs147775533-<b>T</b>,"6 x 10-7","(between families)",NR,'-,"4.993 unit increase",'-,"LINC01271, RN7SL636P","Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,20:50382958
rs2409317-<b>T</b>,"4 x 10-7","(between families)",NR,'-,"5.088 unit decrease",'-,U6,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,21:28702102
rs147991290-<b>T</b>,"3 x 10-9","(between families)",NR,'-,"5.943 unit decrease",'-,SYNJ1,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,21:32716160
rs189677472-<b>A</b>,"1 x 10-7","(between families)",NR,'-,"5.324 unit decrease",'-,"PDE9A, LINC01671","Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,21:42641102
rs857551-<b>A</b>,"7 x 10-7","(between families)",NR,'-,"4.949 unit increase",'-,"LINC01679, SIK1","Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,21:43410112
rs79985863-<b>T</b>,"8 x 10-7","(between families)",NR,'-,"4.925 unit increase",'-,COL18A1,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,21:45486796
rs141503849-<b>T</b>,"5 x 10-7","(between families)",NR,'-,"5.042 unit increase",'-,SEPTIN5,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,22:19704370
rs117496069-<b>T</b>,"5 x 10-7","(between families)",NR,'-,"5.043 unit increase",'-,"TEX33, TST","Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,22:37009621
rs150927461-<b>T</b>,"4 x 10-7","(between families)",NR,'-,"5.08 unit increase",'-,'-,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,22:48098836
rs4420638-<b>A</b>,"2 x 10-16","(between families)",NR,'-,'-,'-,"APOC1P1, APOC1","Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,19:44919689
rs17639982-<b>C</b>,"8 x 10-9","(between families)",NR,'-,"5.774 unit decrease",'-,LINC01117,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,2:176778182
rs1347297-<b>T</b>,"5 x 10-8","(within families)",NR,'-,"5.469 unit increase",'-,OSBPL6,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,2:178380259
rs6927354-<b>T</b>,"5 x 10-8","(between families)",NR,'-,"5.44 unit decrease",'-,F13A1,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,6:6316080
rs16887604-<b>T</b>,"3 x 10-8","(between families)",NR,'-,"5.544 unit increase",'-,RNU6-261P,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,6:76439941
rs183826639-<b>T</b>,"1 x 10-12","(within families)",NR,'-,"7.098 unit increase",'-,'-,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,8:75905029
rs79781504-<b>A</b>,"2 x 10-8","(between families)",NR,'-,"5.603 unit decrease",'-,'-,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,8:83837822
rs146168866-<b>A</b>,"9 x 10-8","(within families)",NR,'-,"5.348 unit increase",'-,LAMP1,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,13:113312674
rs75885813-<b>A</b>,"4 x 10-10","(within families)",NR,'-,"6.258 unit decrease",'-,RBFOX1,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,16:7091262
rs56131196-<b>A</b>,"3 x 10-24","(within families)",NR,'-,"10.157 unit increase",'-,"APOC1P1, APOC1","Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,19:44919589
rs144191434-<b>A</b>,"2 x 10-7","(between families)",NR,'-,"5.189 unit increase",'-,ARVCF,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,22:20016577
rs2445130-<b>A</b>,"8 x 10-7","(between families)",NR,'-,"4.933 unit increase",'-,HSPG2,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,1:21911229
rs56039743-<b>T</b>,"3 x 10-7","(between families)",NR,'-,"5.112 unit decrease",'-,UBXN11,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,1:26294315
rs12041233-<b>A</b>,"6 x 10-9","(between families)",NR,'-,"5.825 unit increase",'-,"RPS29P6, RNA5SP43","Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,1:37287106
rs182798940-<b>T</b>,"7 x 10-7","(between families)",NR,'-,"4.971 unit increase",'-,"HYI, SZT2","Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,1:43453815
rs143083071-<b>A</b>,"1 x 10-8","(between families)",NR,'-,"5.734 unit increase",'-,PLPPR4,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,1:99242198
rs11588387-<b>T</b>,"1 x 10-6","(between families)",NR,'-,"4.893 unit increase",'-,AHCYL1,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,1:109995242
rs79036927-<b>A</b>,"1 x 10-6","(between families)",NR,'-,"4.896 unit decrease",'-,NMNAT1P2,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,1:164275038
rs181424343-<b>A</b>,"8 x 10-8","(within families)",NR,'-,"5.375 unit increase",'-,TGFB2,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,1:218421142
rs36060340-<b>A</b>,"7 x 10-7","(between families)",NR,'-,"4.975 unit increase",'-,RNU4-77P,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,1:233487182
rs148822902-<b>C</b>,"1 x 10-6","(between families)",NR,'-,"4.901 unit decrease",'-,RNU6-649P,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,2:4989398
rs75009721-<b>T</b>,"2 x 10-8","(between families)",NR,'-,"5.66 unit increase",'-,ITSN2,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,2:24254185
rs183562580-<b>A</b>,"6 x 10-7","(within families)",NR,'-,"4.996 unit decrease",'-,OTOF,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,2:26471784
rs186552003-<b>A</b>,"8 x 10-7","(within families)",NR,'-,"4.943 unit increase",'-,MSH2,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,2:47443115
rs186166314-<b>A</b>,"9 x 10-8","(between families)",NR,'-,"5.355 unit decrease",'-,"PPP1R21-DT, FOXN2","Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,2:48435898
rs191975838-<b>T</b>,"5 x 10-8","(between families)",NR,'-,"5.467 unit decrease",'-,CCDC12P1,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,2:51894529
rs115291397-<b>A</b>,"2 x 10-9","(between families)",NR,'-,"6.033 unit decrease",'-,LINC01185,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,2:60832908
rs182928794-<b>T</b>,"8 x 10-7","(between families)",NR,'-,"4.927 unit increase",'-,"RAB1A, SNORA74","Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,2:65140292
rs140661185-<b>A</b>,"1 x 10-6","(between families)",NR,'-,"4.893 unit decrease",'-,SPRED2,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,2:65382753
rs2970989-<b>T</b>,"4 x 10-8","(between families)",NR,'-,"5.479 unit decrease",'-,LINC01868,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,2:100697607
rs186971130-<b>A</b>,"1 x 10-7","(between families)",NR,'-,"5.311 unit increase",'-,LINC01965,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,2:104003000
rs982100-<b>A</b>,"4 x 10-7","(between families)",NR,'-,"5.08 unit increase",'-,DDX18,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,2:117717968
rs140009341-<b>A</b>,"2 x 10-7","(between families)",NR,'-,"5.186 unit increase",'-,RN7SKP141,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,2:136433314
rs116677506-<b>A</b>,"7 x 10-7","(between families)",NR,'-,"4.955 unit decrease",'-,"CTAGE14P, B3GALT1-AS1","Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,2:167746937
rs75286889-<b>A</b>,"7 x 10-8","(between families)",NR,'-,"5.379 unit increase",'-,"Y_RNA, LRRC2P1","Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,2:174268728
rs1443024-<b>A</b>,"6 x 10-7","(between families)",NR,'-,"4.999 unit increase",'-,"FAM228B, ZNF804A","Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,2:184511570
rs187402274-<b>C</b>,"1 x 10-7","(between families)",NR,'-,"5.264 unit increase",'-,'-,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,2:220047457
rs59904869-<b>C</b>,"4 x 10-7","(between families)",NR,'-,"5.054 unit decrease",'-,COL4A4,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,2:227138926
