"Variant and risk allele",P-value,"P-value annotation",RAF,OR,Beta,CI,"Mapped gene","Reported trait",Trait(s),"Background trait(s)","Study accession",Location
rs2063640-<b>A</b>,"4 x 10-7",,0.1128,'-,"0.186 unit decrease",[0.11-0.26],"RNU6-461P, ZPLD1","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012298,3:102484201
rs7914279-<b>T</b>,"6 x 10-7",,0.8927,'-,"0.1455 unit increase",[0.088-0.203],"PLPP4, RPL21P16","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012298,10:120402378
rs73033497-<b>A</b>,"9 x 10-7",,0.8644,'-,"0.2462 unit increase",[0.15-0.34],"GNA12, CARD11","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012298,7:2871025
rs7302529-<b>T</b>,"9 x 10-7",,0.2543,'-,"0.1327 unit increase",[0.08-0.186],"E2F7, CSRP2","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012298,12:76927801
rs9907361-<b>T</b>,"1 x 10-6",,0.2066,'-,"0.1588 unit decrease",[0.095-0.223],NCBP3,"Schizophrenia, bipolar disorder or major depressive disorder x sex interaction","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012298,17:3820043
rs8040598-<b>A</b>,"1 x 10-6",,0.8668,'-,"0.1666 unit increase",[0.099-0.234],THSD4,"Schizophrenia, bipolar disorder or major depressive disorder x sex interaction","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012298,15:71565029
rs190112169-<b>A</b>,"3 x 10-6",,0.0111,'-,"0.4479 unit decrease",[0.26-0.63],"FAAH, NSUN4","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012298,1:46389429
rs12141273-<b>A</b>,"4 x 10-7",,NR,'-,'-,[NR],"AMIGO1, GPR61","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012299,1:109536521
rs431414-<b>T</b>,"5 x 10-7",,NR,'-,'-,[NR],MINDY2,"Schizophrenia, bipolar disorder or major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012299,15:58855601
rs55637058-<b>A</b>,"5 x 10-6",,0.568,'-,"0.2677 unit increase",[0.15-0.38],UBE2G1,"Schizophrenia, bipolar disorder or major depressive disorder x sex interaction","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012298,17:4278341
rs56078032-<b>T</b>,"5 x 10-6",,0.1205,'-,"0.2879 unit decrease",[0.16-0.41],LINC02761,"Schizophrenia, bipolar disorder or major depressive disorder x sex interaction","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012298,11:76213502
rs114979248-<b>A</b>,"5 x 10-6",,0.8489,'-,"0.105 unit increase",[0.06-0.15],RNU6-1271P,"Schizophrenia, bipolar disorder or major depressive disorder x sex interaction","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012298,12:76142752
rs1965523-<b>A</b>,"6 x 10-6",,0.3821,'-,"0.0855 unit increase",[0.048-0.123],TFEC,"Schizophrenia, bipolar disorder or major depressive disorder x sex interaction","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012298,7:116042384
rs2048997-<b>T</b>,"7 x 10-6",,0.3987,'-,"0.1973 unit increase",[0.11-0.28],FBXO28,"Schizophrenia, bipolar disorder or major depressive disorder x sex interaction","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012298,1:224117784
rs2714300-<b>T</b>,"7 x 10-6",,0.8383,'-,"0.1826 unit decrease",[0.1-0.26],"NBAS, LRATD1","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012298,2:14709218
rs12740234-<b>A</b>,"7 x 10-6",,0.372,'-,"0.1121 unit increase",[0.063-0.161],"PGLYRP3, LORICRIN","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012298,1:153270022
rs10736716-<b>C</b>,"7 x 10-6",,0.3639,'-,"0.0825 unit increase",[0.046-0.119],"FTH1, LINC02733","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012298,11:61997661
rs6541857-<b>A</b>,"8 x 10-6",,0.7313,'-,"0.0872 unit increase",[0.049-0.125],SLC30A3,"Schizophrenia, bipolar disorder or major depressive disorder x sex interaction","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012298,2:122763931
rs77523578-<b>T</b>,"1 x 10-5",,0.0232,'-,"0.3978 unit decrease",[0.22-0.57],"SDCBP2, SDCBP2-AS1","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012298,20:1329070
rs1830052-<b>T</b>,"3 x 10-6",(male),0.1739,'-,"0.0721 unit increase",[0.042-0.102],TEX2,"Schizophrenia, bipolar disorder or major depressive disorder","unipolar depression, schizophrenia, bipolar disorder",'-,GCST012297,17:64224559
rs74984349-<b>A</b>,"9 x 10-6",(male),0.9031,'-,"0.0996 unit decrease",[0.056-0.144],ADAMTS19,"Schizophrenia, bipolar disorder or major depressive disorder","unipolar depression, schizophrenia, bipolar disorder",'-,GCST012297,5:129468023
rs4858204-<b>A</b>,"2 x 10-6",(female),0.4085,'-,"0.0532 unit decrease",[0.031-0.075],SGO1-AS1,"Schizophrenia, bipolar disorder or major depressive disorder","unipolar depression, schizophrenia, bipolar disorder",'-,GCST012297,3:20446208
rs1944982-<b>A</b>,"7 x 10-6",(female),0.2279,'-,"0.0789 unit decrease",[0.044-0.113],CCBE1,"Schizophrenia, bipolar disorder or major depressive disorder","unipolar depression, schizophrenia, bipolar disorder",'-,GCST012297,18:59544794
rs1965523-<b>A</b>,"9 x 10-6",(male),0.3821,'-,"0.0598 unit decrease",[0.033-0.086],TFEC,"Schizophrenia, bipolar disorder or major depressive disorder","unipolar depression, schizophrenia, bipolar disorder",'-,GCST012297,7:116042384
rs4968712-<b>A</b>,"1 x 10-6",(male),0.1671,'-,"0.0763 unit increase",[0.045-0.107],"TEX2, RPL31P57","Schizophrenia, bipolar disorder or major depressive disorder","unipolar depression, schizophrenia, bipolar disorder",'-,GCST012297,17:64278748
rs150890706-<b>T</b>,"6 x 10-6",(male),0.06,'-,"0.1247 unit decrease",[0.071-0.179],RNU1-146P,"Schizophrenia, bipolar disorder or major depressive disorder","unipolar depression, schizophrenia, bipolar disorder",'-,GCST012297,12:19815517
rs13359527-<b>A</b>,"3 x 10-6",(male),0.9019,'-,"0.1007 unit decrease",[0.058-0.143],ADAMTS19,"Schizophrenia, bipolar disorder or major depressive disorder","unipolar depression, schizophrenia, bipolar disorder",'-,GCST012297,5:129465450
chr11:34642998-<b>D</b>,"2 x 10-6",(male),0.1293,'-,"0.0909 unit decrease",[0.054-0.128],'-,"Schizophrenia, bipolar disorder or major depressive disorder","unipolar depression, schizophrenia, bipolar disorder",'-,GCST012297,"Mapping not available"
rs113785116-<b>A</b>,"3 x 10-6",(male),0.9649,'-,"0.1797 unit decrease",[0.1-0.25],'-,"Schizophrenia, bipolar disorder or major depressive disorder","unipolar depression, schizophrenia, bipolar disorder",'-,GCST012297,8:114156529
rs79970796-<b>A</b>,"8 x 10-6",(male),0.0131,'-,"0.5142 unit increase",[0.29-0.74],FTO,"Schizophrenia, bipolar disorder or major depressive disorder","unipolar depression, schizophrenia, bipolar disorder",'-,GCST012297,16:53905682
rs4701043-<b>A</b>,"2 x 10-6",(male),0.6175,'-,"0.0569 unit decrease",[0.033-0.081],"ADAMTS2, ZNF354C","Schizophrenia, bipolar disorder or major depressive disorder","unipolar depression, schizophrenia, bipolar disorder",'-,GCST012297,5:179099690
rs1890558-<b>A</b>,"4 x 10-6",(male),0.6882,'-,"0.0627 unit decrease",[0.036-0.089],PCSK5,"Schizophrenia, bipolar disorder or major depressive disorder","unipolar depression, schizophrenia, bipolar disorder",'-,GCST012297,9:76017293
rs117780815-<b>T</b>,"3 x 10-8",,NR,'-,'-,'-,NKAIN2,"Schizophrenia, bipolar disorder or major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012296,6:124005082
rs12141273-<b>A</b>,"4 x 10-7",,NR,'-,'-,'-,"AMIGO1, GPR61","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012296,1:109536521
rs35477914-<b>T</b>,"9 x 10-7",,NR,'-,'-,'-,"SLTM, RNF111","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012296,15:58905470
rs7897310-<b>A</b>,"1 x 10-6",,NR,'-,'-,'-,"MKNK2P1, Y_RNA","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012296,10:36748480
rs147515485-<b>T</b>,"2 x 10-6",,NR,'-,'-,'-,ZNF385C,"Schizophrenia, bipolar disorder or major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012296,17:42030081
rs7823749-<b>A</b>,"3 x 10-6",,NR,'-,'-,'-,"UBE2HP1, PAG1","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012296,8:81135593
rs2063640-<b>A</b>,"3 x 10-6",,NR,'-,'-,'-,"RNU6-461P, ZPLD1","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012296,3:102484201
rs704967-<b>T</b>,"4 x 10-6",,NR,'-,'-,'-,"RPL35AP8, LYZL4","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012296,3:42432551
rs73033497-<b>T</b>,"4 x 10-6",,NR,'-,'-,'-,"GNA12, CARD11","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012296,7:2871025
rs10736716-<b>C</b>,"4 x 10-6",,NR,'-,'-,'-,"FTH1, LINC02733","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012296,11:61997661
rs2714300-<b>C</b>,"4 x 10-6",,NR,'-,'-,'-,"NBAS, LRATD1","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012296,2:14709218
rs10949807-<b>T</b>,"5 x 10-6",,NR,'-,'-,'-,"LINC01006, Y_RNA","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012296,7:156252298
rs10974778-<b>A</b>,"5 x 10-6",,NR,'-,'-,'-,"RCL1, ECM1P1","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012296,9:4785498
rs8040598-<b>G</b>,"5 x 10-6",,NR,'-,'-,'-,THSD4,"Schizophrenia, bipolar disorder or major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012296,15:71565029
rs73033411-<b>C</b>,"6 x 10-6",,NR,'-,'-,'-,GNA12,"Schizophrenia, bipolar disorder or major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012296,7:2841916
rs7914279-<b>G</b>,"6 x 10-6",,NR,'-,'-,'-,"PLPP4, RPL21P16","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012296,10:120402378
rs139414355-<b>T</b>,"7 x 10-6",,NR,'-,'-,'-,DNAJC7,"Schizophrenia, bipolar disorder or major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012296,17:41993935
rs11142-<b>A</b>,"7 x 10-6",,NR,'-,'-,'-,SORT1,"Schizophrenia, bipolar disorder or major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012296,1:109354481
rs7302529-<b>T</b>,"9 x 10-6",,NR,'-,'-,'-,"E2F7, CSRP2","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012296,12:76927801
rs11850406-<b>A</b>,"9 x 10-6",,NR,'-,'-,'-,TMEM229B,"Schizophrenia, bipolar disorder or major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012296,14:67508611
rs12445424-<b>A</b>,"9 x 10-6",,NR,'-,'-,'-,"LINC02188, LINC02181","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012296,16:87029768
rs9907361-<b>T</b>,"2 x 10-6",(female),0.2069,'-,"0.1174 unit decrease",[0.069-0.166],NCBP3,"Schizophrenia, bipolar disorder or recurrent major depressive disorder","unipolar depression, schizophrenia, bipolar disorder",'-,GCST012294,17:3820043
rs7302529-<b>T</b>,"4 x 10-6",(female),0.256,'-,"0.0937 unit increase",[0.054-0.134],"E2F7, CSRP2","Schizophrenia, bipolar disorder or recurrent major depressive disorder","unipolar depression, schizophrenia, bipolar disorder",'-,GCST012294,12:76927801
rs71379627-<b>T</b>,"6 x 10-6",(female),0.9761,'-,"0.2087 unit decrease",[0.12-0.3],METTL9,"Schizophrenia, bipolar disorder or recurrent major depressive disorder","unipolar depression, schizophrenia, bipolar disorder",'-,GCST012294,16:21610646
rs2130709-<b>A</b>,"1 x 10-6",(male),0.6005,'-,"0.184 unit decrease",[0.11-0.26],DCHS2,"Schizophrenia, bipolar disorder or recurrent major depressive disorder","unipolar depression, schizophrenia, bipolar disorder",'-,GCST012294,4:154367038
rs2188307-<b>T</b>,"2 x 10-6",(male),0.373,'-,"0.0694 unit decrease",[0.041-0.098],"MDFIC, FOXP2","Schizophrenia, bipolar disorder or recurrent major depressive disorder","unipolar depression, schizophrenia, bipolar disorder",'-,GCST012294,7:114859877
rs117780815-<b>T</b>,"3 x 10-8",,NR,'-,'-,'-,NKAIN2,"Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012293,6:124005082
rs431414-<b>T</b>,"5 x 10-7",,NR,'-,'-,'-,MINDY2,"Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012293,15:58855601
rs12445424-<b>A</b>,"2 x 10-6",,NR,'-,'-,'-,"LINC02188, LINC02181","Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012293,16:87029768
rs116984605-<b>A</b>,"2 x 10-6",,NR,'-,'-,'-,"ZFAT, MTCO1P49","Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012293,8:134103520
rs78745202-<b>C</b>,"3 x 10-6",,NR,'-,'-,'-,"MTCO1P49, ZFAT","Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012293,8:134100773
rs11040472-<b>T</b>,"3 x 10-6",,NR,'-,'-,'-,"TYRL, TRIM51FP","Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012293,11:49681564
rs73033497-<b>T</b>,"4 x 10-6",,NR,'-,'-,'-,"GNA12, CARD11","Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012293,7:2871025
rs17132744-<b>C</b>,"4 x 10-6",,NR,'-,'-,'-,GNA12,"Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012293,7:2835348
rs4895382-<b>G</b>,"4 x 10-6",,NR,'-,'-,'-,NKAIN2,"Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012293,6:123991513
rs1543274-<b>G</b>,"4 x 10-6",,NR,'-,'-,'-,"C6orf89, PI16","Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012293,6:36944782
rs11731175-<b>T</b>,"5 x 10-6","(Modelling analysis)",'-,1.06,'-,[1.03-1.09],'-,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,4:188940097
rs3132581-<b>G</b>,"2 x 10-7","(Modelling analysis)",'-,'-,'-,'-,"MUCL3, SFTA2","Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,6:30945681
rs12576775-<b>?</b>,"4 x 10-8","(Modelling analysis)",0.175,'-,'-,'-,'-,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,"Mapping not available"
rs2021722-<b>?</b>,"2 x 10-12","(Modelling analysis)",0.789,'-,'-,'-,TRIM26,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,6:30206354
rs12966547-<b>?</b>,"3 x 10-10","(Modelling analysis)",0.588,'-,'-,'-,LINC01929,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,18:55084786
rs7914558-<b>?</b>,"2 x 10-9","(Modelling analysis)",0.587,'-,'-,'-,CNNM2,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,10:103016151
rs11191580-<b>?</b>,"1 x 10-8","(Modelling analysis)",0.911,'-,'-,'-,NT5C2,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,10:103146454
rs10503253-<b>?</b>,"4 x 10-8","(Modelling analysis)",0.193,'-,'-,'-,CSMD1,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,8:4323322
rs17662626-<b>?</b>,"5 x 10-8","(Modelling analysis)",0.915,'-,'-,'-,'-,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,2:193119895
rs548181-<b>?</b>,"9 x 10-7","(Modelling analysis)",0.884,'-,'-,'-,"FEZ1, STT3A","Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,11:125591814
rs6990255-<b>T</b>,"2 x 10-6","(5 degree of freedom test)",NR,1.146,'-,[1.09-1.20],"PPP1R3B, RPL10AP3","Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,8:34269430
rs9834970-<b>C</b>,"2 x 10-6","(5 degree of freedom test)",NR,1.051,'-,[1.03-1.07],"LINC02033, HSPD1P6","Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,3:36814539
rs7004633-<b>?</b>,"3 x 10-8","(Modelling analysis)",0.184,'-,'-,'-,'-,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,8:88748082
rs7565792-<b>C</b>,"7 x 10-6","(5 degree of freedom test)",NR,1.03,'-,[1.00-1.06],"FOXN2, PPP1R21-DT","Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,2:48422566
rs10994397-<b>?</b>,"7 x 10-9",,0.065,'-,'-,'-,ANK3,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,10:60519366
rs1533087-<b>T</b>,"9 x 10-6","(Modelling analysis)",'-,1.06,'-,[1.03-1.09],"TCF15, SRXN1","Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,20:614136
rs1107592-<b>A</b>,"5 x 10-6","(Modelling analysis)",'-,1.06,'-,[1.03-1.09],MAD1L1,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,7:2001797
rs6602217-<b>T</b>,"2 x 10-6","(Modelling analysis)",'-,1.12,'-,[1.07-1.17],LINC00707,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,10:6904301
rs12325410-<b>T</b>,"1 x 10-6","(Modelling analysis)",'-,1.09,'-,[1.05-1.13],"RNA5SP403, RNA5SP404","Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,16:9581389
rs8058295-<b>A</b>,"7 x 10-6","(Modelling analysis)",'-,1.06,'-,[1.04-1.09],GRIN2A,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,16:9817529
rs7254215-<b>A</b>,"7 x 10-6","(Modelling analysis)",'-,1.09,'-,[1.05-1.13],CLEC17A,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,19:14602681
rs2799573-<b>?</b>,"4 x 10-8","(Modelling analysis)",0.715,1.08,'-,[1.05-1.12],CACNB2,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,10:18312999
rs249954-<b>A</b>,"2 x 10-6","(Modelling analysis)",'-,1.07,'-,[1.04-1.10],PALB2,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,16:23629146
rs2721800-<b>C</b>,"6 x 10-7","(Modelling analysis)",'-,1.08,'-,[1.05-1.12],MPP6,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,7:24652933
rs6694545-<b>A</b>,"1 x 10-6","(Modelling analysis)",'-,1.07,'-,[1.04-1.11],'-,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,"Mapping not available"
rs159788-<b>G</b>,"7 x 10-6","(5 degree of freedom test)",NR,1.012,'-,[0.97-1.05],'-,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,20:4371457
rs11587682-<b>C</b>,"7 x 10-6","(5 degree of freedom test)",NR,1.086,'-,[1.05-1.12],PRPF3,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,1:150351808
rs7597593-<b>T</b>,"8 x 10-6","(5 degree of freedom test)",NR,1.055,'-,[1.03-1.08],ZNF804A,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,2:184668853
