"Variant and risk allele",P-value,"P-value annotation",RAF,OR,Beta,CI,"Mapped gene","Reported trait",Trait(s),"Background trait(s)","Study accession",Location
rs9907361-<b>T</b>,"7 x 10-6",,NR,'-,'-,'-,NCBP3,"Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012293,17:3820043
rs7302529-<b>T</b>,"7 x 10-6",,NR,'-,'-,'-,"E2F7, CSRP2","Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012293,12:76927801
rs7325477-<b>C</b>,"8 x 10-6",,NR,'-,'-,'-,"LINC00676, LINC00399","Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012293,13:109409474
rs138417126-<b>G</b>,"9 x 10-6",,NR,'-,'-,'-,"FBXO11, PPIAP62","Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012293,2:47911653
rs9907361-<b>T</b>,"2 x 10-6",(female),0.2069,'-,"0.1174 unit decrease",[0.069-0.166],NCBP3,"Schizophrenia, bipolar disorder or recurrent major depressive disorder","disease recurrence, unipolar depression, schizophrenia, bipolar disorder",'-,GCST012291,17:3820043
rs78820019-<b>A</b>,"3 x 10-6",(female),0.5435,'-,"0.086 unit decrease",[0.05-0.122],'-,"Schizophrenia, bipolar disorder or recurrent major depressive disorder","disease recurrence, unipolar depression, schizophrenia, bipolar disorder",'-,GCST012291,6:82718085
rs12341335-<b>C</b>,"1 x 10-5",,NR,'-,'-,'-,"RN7SKP120, TUSC1","Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012290,9:25649147
rs71379627-<b>T</b>,"6 x 10-6",(female),0.9761,'-,"0.2087 unit decrease",[0.12-0.3],METTL9,"Schizophrenia, bipolar disorder or recurrent major depressive disorder","disease recurrence, unipolar depression, schizophrenia, bipolar disorder",'-,GCST012291,16:21610646
rs3796696-<b>A</b>,"7 x 10-6",(male),0.0725,'-,"0.1393 unit increase",[0.079-0.2],"MYL12BP2, RN7SL28P","Schizophrenia, bipolar disorder or recurrent major depressive disorder","disease recurrence, unipolar depression, schizophrenia, bipolar disorder",'-,GCST012291,4:184283978
rs2188307-<b>T</b>,"5 x 10-6",(male),0.3753,'-,"0.0648 unit decrease",[0.037-0.093],"MDFIC, FOXP2","Schizophrenia, bipolar disorder or recurrent major depressive disorder","disease recurrence, unipolar depression, schizophrenia, bipolar disorder",'-,GCST012291,7:114859877
chr11:34642998-<b>?</b>,"3 x 10-6",(male),0.1357,'-,"0.0957 unit decrease",[0.055-0.136],'-,"Schizophrenia, bipolar disorder or recurrent major depressive disorder","disease recurrence, unipolar depression, schizophrenia, bipolar disorder",'-,GCST012291,"Mapping not available"
chr4:121621077-<b>?</b>,"4 x 10-6",(male),0.2315,'-,"0.0878 unit decrease",[0.05-0.125],'-,"Schizophrenia, bipolar disorder or recurrent major depressive disorder","disease recurrence, unipolar depression, schizophrenia, bipolar disorder",'-,GCST012291,"Mapping not available"
rs117780815-<b>T</b>,"3 x 10-8",,NR,'-,'-,'-,NKAIN2,"Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012290,6:124005082
rs431414-<b>T</b>,"2 x 10-6",,NR,'-,'-,'-,MINDY2,"Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012290,15:58855601
rs116984605-<b>A</b>,"2 x 10-6",,NR,'-,'-,'-,"ZFAT, MTCO1P49","Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012290,8:134103520
rs7823749-<b>A</b>,"3 x 10-6",,NR,'-,'-,'-,"UBE2HP1, PAG1","Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012290,8:81135593
rs11040472-<b>T</b>,"3 x 10-6",,NR,'-,'-,'-,"TYRL, TRIM51FP","Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012290,11:49681564
rs78745202-<b>C</b>,"3 x 10-6",,NR,'-,'-,'-,"MTCO1P49, ZFAT","Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012290,8:134100773
rs4895382-<b>G</b>,"4 x 10-6",,NR,'-,'-,'-,NKAIN2,"Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012290,6:123991513
rs73033497-<b>T</b>,"4 x 10-6",,NR,'-,'-,'-,"GNA12, CARD11","Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012290,7:2871025
rs17132744-<b>C</b>,"4 x 10-6",,NR,'-,'-,'-,GNA12,"Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012290,7:2835348
rs17302045-<b>T</b>,"4 x 10-6",,NR,'-,'-,'-,"RNF111, SLTM","Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012290,15:58907738
rs79853982-<b>A</b>,"4 x 10-6",,NR,'-,'-,'-,"LINC02329, RNU6-976P","Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012290,14:85182821
rs7897310-<b>A</b>,"5 x 10-6",,NR,'-,'-,'-,"MKNK2P1, Y_RNA","Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012290,10:36748480
rs10974778-<b>A</b>,"5 x 10-6",,NR,'-,'-,'-,"RCL1, ECM1P1","Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012290,9:4785498
rs8040598-<b>G</b>,"5 x 10-6",,NR,'-,'-,'-,THSD4,"Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012290,15:71565029
rs10949807-<b>T</b>,"6 x 10-6",,NR,'-,'-,'-,"LINC01006, Y_RNA","Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012290,7:156252298
rs9907361-<b>T</b>,"7 x 10-6",,NR,'-,'-,'-,NCBP3,"Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012290,17:3820043
rs7325477-<b>C</b>,"7 x 10-6",,NR,'-,'-,'-,"LINC00676, LINC00399","Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012290,13:109409474
rs138417126-<b>G</b>,"9 x 10-6",,NR,'-,'-,'-,"FBXO11, PPIAP62","Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012290,2:47911653
rs34662893-<b>T</b>,"9 x 10-6",,NR,'-,'-,'-,"LINC02200, HMGB3P16","Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012290,5:112573519
rs12445424-<b>A</b>,"9 x 10-6",,NR,'-,'-,'-,"LINC02188, LINC02181","Schizophrenia, bipolar disorder or recurrent major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012290,16:87029768
rs7302529-<b>T</b>,"2 x 10-7",,NR,'-,"0.1448 unit increase",[0.091-0.199],"E2F7, CSRP2","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012301,12:76927801
rs2063640-<b>A</b>,"5 x 10-7",,NR,'-,"0.191 unit decrease",[0.12-0.27],"RNU6-461P, ZPLD1","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012301,3:102484201
rs73033497-<b>A</b>,"9 x 10-7",,NR,'-,"0.2462 unit increase",[0.15-0.34],"GNA12, CARD11","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012301,7:2871025
rs9907361-<b>T</b>,"1 x 10-6",,NR,'-,"0.1588 unit decrease",[0.095-0.223],NCBP3,"Schizophrenia, bipolar disorder or major depressive disorder x sex interaction","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012301,17:3820043
rs190112169-<b>A</b>,"3 x 10-6",,NR,'-,"0.4479 unit decrease",[0.26-0.63],"FAAH, NSUN4","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012301,1:46389429
rs7914279-<b>T</b>,"5 x 10-6",,NR,'-,"0.1396 unit increase",[0.08-0.199],"PLPP4, RPL21P16","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012301,10:120402378
rs57280117-<b>A</b>,"5 x 10-6",,NR,'-,"0.0839 unit decrease",[0.048-0.12],"LINC02733, FTH1","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012301,11:61993757
rs12898878-<b>T</b>,"5 x 10-6",,NR,'-,"0.1375 unit decrease",[0.078-0.197],SHC4,"Schizophrenia, bipolar disorder or major depressive disorder x sex interaction","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012301,15:48946233
rs7911793-<b>T</b>,"6 x 10-6",,NR,'-,"0.2136 unit decrease",[0.12-0.31],ADAM12,"Schizophrenia, bipolar disorder or major depressive disorder x sex interaction","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012301,10:126042966
rs12740234-<b>A</b>,"7 x 10-6",,NR,'-,"0.1154 unit increase",[0.065-0.166],"PGLYRP3, LORICRIN","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012301,1:153270022
rs2714300-<b>T</b>,"7 x 10-6",,NR,'-,"0.1826 unit decrease",[0.1-0.26],"NBAS, LRATD1","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012301,2:14709218
rs10179057-<b>T</b>,"7 x 10-6",,NR,'-,"0.3843 unit increase",[0.22-0.55],LRP1B,"Schizophrenia, bipolar disorder or major depressive disorder x sex interaction","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012301,2:141877338
rs56078032-<b>T</b>,"8 x 10-6",,NR,'-,"0.2849 unit decrease",[0.16-0.41],LINC02761,"Schizophrenia, bipolar disorder or major depressive disorder x sex interaction","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012301,11:76213502
rs6849932-<b>T</b>,"8 x 10-6",,NR,'-,"0.1981 unit decrease",[0.11-0.29],'-,"Schizophrenia, bipolar disorder or major depressive disorder x sex interaction","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012301,4:31359950
rs77523578-<b>T</b>,"1 x 10-5",,NR,'-,"0.3978 unit decrease",[0.22-0.57],"SDCBP2, SDCBP2-AS1","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012301,20:1329070
rs7302529-<b>T</b>,"5 x 10-6",(female),NR,'-,"0.0874 unit increase",[0.05-0.125],"E2F7, CSRP2","Schizophrenia, bipolar disorder or major depressive disorder","unipolar depression, schizophrenia, bipolar disorder",'-,GCST012300,12:76927801
rs4858204-<b>A</b>,"4 x 10-6",(female),NR,'-,"0.0518 unit decrease",[0.03-0.074],SGO1-AS1,"Schizophrenia, bipolar disorder or major depressive disorder","unipolar depression, schizophrenia, bipolar disorder",'-,GCST012300,3:20446208
rs113785116-<b>A</b>,"9 x 10-7",(male),NR,'-,"0.19 unit decrease",[0.11-0.27],'-,"Schizophrenia, bipolar disorder or major depressive disorder","unipolar depression, schizophrenia, bipolar disorder",'-,GCST012300,8:114156529
rs4701043-<b>A</b>,"5 x 10-7",(male),NR,'-,"0.0616 unit decrease",[0.037-0.086],"ADAMTS2, ZNF354C","Schizophrenia, bipolar disorder or major depressive disorder","unipolar depression, schizophrenia, bipolar disorder",'-,GCST012300,5:179099690
rs2130709-<b>A</b>,"6 x 10-6",(male),NR,'-,"0.1655 unit decrease",[0.094-0.237],DCHS2,"Schizophrenia, bipolar disorder or major depressive disorder","unipolar depression, schizophrenia, bipolar disorder",'-,GCST012300,4:154367038
rs79970796-<b>A</b>,"8 x 10-6",(male),NR,'-,"0.5142 unit increase",[0.29-0.74],FTO,"Schizophrenia, bipolar disorder or major depressive disorder","unipolar depression, schizophrenia, bipolar disorder",'-,GCST012300,16:53905682
rs4968711-<b>T</b>,"4 x 10-6",(male),NR,'-,"0.0717 unit decrease",[0.041-0.102],TEX2,"Schizophrenia, bipolar disorder or major depressive disorder","unipolar depression, schizophrenia, bipolar disorder",'-,GCST012300,17:64257715
rs1890558-<b>A</b>,"4 x 10-6",(male),NR,'-,"0.0627 unit decrease",[0.036-0.089],PCSK5,"Schizophrenia, bipolar disorder or major depressive disorder","unipolar depression, schizophrenia, bipolar disorder",'-,GCST012300,9:76017293
rs11858989-<b>T</b>,"1 x 10-6",,NR,'-,'-,'-,"SLTM, RNF111","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012299,15:58883029
rs139414355-<b>T</b>,"7 x 10-6",,NR,'-,'-,'-,DNAJC7,"Schizophrenia, bipolar disorder or major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012299,17:41993935
rs73033411-<b>C</b>,"7 x 10-6",,NR,'-,'-,'-,GNA12,"Schizophrenia, bipolar disorder or major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012299,7:2841916
rs117780815-<b>T</b>,"3 x 10-8",,NR,'-,'-,[NR],NKAIN2,"Schizophrenia, bipolar disorder or major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012299,6:124005082
rs7302529-<b>T</b>,"2 x 10-6",,NR,'-,'-,[NR],"E2F7, CSRP2","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012299,12:76927801
rs12445424-<b>A</b>,"2 x 10-6",,NR,'-,'-,[NR],"LINC02188, LINC02181","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012299,16:87029768
rs147515485-<b>T</b>,"2 x 10-6",,NR,'-,'-,[NR],ZNF385C,"Schizophrenia, bipolar disorder or major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012299,17:42030081
rs10736716-<b>C</b>,"3 x 10-6",,NR,'-,'-,[NR],"FTH1, LINC02733","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012299,11:61997661
rs704967-<b>T</b>,"4 x 10-6",,NR,'-,'-,[NR],"RPL35AP8, LYZL4","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012299,3:42432551
rs73033497-<b>T</b>,"4 x 10-6",,NR,'-,'-,[NR],"GNA12, CARD11","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012299,7:2871025
rs2714300-<b>C</b>,"4 x 10-6",,NR,'-,'-,'-,"NBAS, LRATD1","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012299,2:14709218
rs7897310-<b>A</b>,"4 x 10-6",,NR,'-,'-,[NR],"MKNK2P1, Y_RNA","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012299,10:36748480
rs1543274-<b>G</b>,"4 x 10-6",,NR,'-,'-,[NR],"C6orf89, PI16","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012299,6:36944782
rs2063640-<b>A</b>,"5 x 10-6",,NR,'-,'-,[NR],"RNU6-461P, ZPLD1","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012299,3:102484201
rs10974778-<b>A</b>,"5 x 10-6",,NR,'-,'-,[NR],"RCL1, ECM1P1","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012299,9:4785498
rs11142-<b>A</b>,"7 x 10-6",,NR,'-,'-,[NR],SORT1,"Schizophrenia, bipolar disorder or major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012299,1:109354481
rs11665282-<b>G</b>,"8 x 10-6",,NR,'-,'-,[NR],MOCOS,"Schizophrenia, bipolar disorder or major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012299,18:36187516
rs12685933-<b>C</b>,"9 x 10-6",,NR,'-,'-,[NR],KLF9,"Schizophrenia, bipolar disorder or major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012299,9:70428471
rs4648996-<b>C</b>,"1 x 10-5",,NR,'-,'-,[NR],NCMAP,"Schizophrenia, bipolar disorder or major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012299,1:24573039
rs10873203-<b>G</b>,"1 x 10-5",,NR,'-,'-,[NR],TMEM229B,"Schizophrenia, bipolar disorder or major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012299,14:67507788
rs2063640-<b>A</b>,"4 x 10-7",,0.1128,'-,"0.186 unit decrease",[0.11-0.26],"RNU6-461P, ZPLD1","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012298,3:102484201
rs7914279-<b>T</b>,"6 x 10-7",,0.8927,'-,"0.1455 unit increase",[0.088-0.203],"PLPP4, RPL21P16","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012298,10:120402378
rs73033497-<b>A</b>,"9 x 10-7",,0.8644,'-,"0.2462 unit increase",[0.15-0.34],"GNA12, CARD11","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012298,7:2871025
rs7302529-<b>T</b>,"9 x 10-7",,0.2543,'-,"0.1327 unit increase",[0.08-0.186],"E2F7, CSRP2","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012298,12:76927801
rs9907361-<b>T</b>,"1 x 10-6",,0.2066,'-,"0.1588 unit decrease",[0.095-0.223],NCBP3,"Schizophrenia, bipolar disorder or major depressive disorder x sex interaction","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012298,17:3820043
rs8040598-<b>A</b>,"1 x 10-6",,0.8668,'-,"0.1666 unit increase",[0.099-0.234],THSD4,"Schizophrenia, bipolar disorder or major depressive disorder x sex interaction","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012298,15:71565029
rs190112169-<b>A</b>,"3 x 10-6",,0.0111,'-,"0.4479 unit decrease",[0.26-0.63],"FAAH, NSUN4","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012298,1:46389429
rs12141273-<b>A</b>,"4 x 10-7",,NR,'-,'-,[NR],"AMIGO1, GPR61","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012299,1:109536521
rs431414-<b>T</b>,"5 x 10-7",,NR,'-,'-,[NR],MINDY2,"Schizophrenia, bipolar disorder or major depressive disorder x sex interaction (3df)","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012299,15:58855601
rs55637058-<b>A</b>,"5 x 10-6",,0.568,'-,"0.2677 unit increase",[0.15-0.38],UBE2G1,"Schizophrenia, bipolar disorder or major depressive disorder x sex interaction","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012298,17:4278341
rs56078032-<b>T</b>,"5 x 10-6",,0.1205,'-,"0.2879 unit decrease",[0.16-0.41],LINC02761,"Schizophrenia, bipolar disorder or major depressive disorder x sex interaction","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012298,11:76213502
rs114979248-<b>A</b>,"5 x 10-6",,0.8489,'-,"0.105 unit increase",[0.06-0.15],RNU6-1271P,"Schizophrenia, bipolar disorder or major depressive disorder x sex interaction","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012298,12:76142752
rs1965523-<b>A</b>,"6 x 10-6",,0.3821,'-,"0.0855 unit increase",[0.048-0.123],TFEC,"Schizophrenia, bipolar disorder or major depressive disorder x sex interaction","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012298,7:116042384
rs2048997-<b>T</b>,"7 x 10-6",,0.3987,'-,"0.1973 unit increase",[0.11-0.28],FBXO28,"Schizophrenia, bipolar disorder or major depressive disorder x sex interaction","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012298,1:224117784
rs2714300-<b>T</b>,"7 x 10-6",,0.8383,'-,"0.1826 unit decrease",[0.1-0.26],"NBAS, LRATD1","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012298,2:14709218
rs12740234-<b>A</b>,"7 x 10-6",,0.372,'-,"0.1121 unit increase",[0.063-0.161],"PGLYRP3, LORICRIN","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012298,1:153270022
rs10736716-<b>C</b>,"7 x 10-6",,0.3639,'-,"0.0825 unit increase",[0.046-0.119],"FTH1, LINC02733","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012298,11:61997661
rs6541857-<b>A</b>,"8 x 10-6",,0.7313,'-,"0.0872 unit increase",[0.049-0.125],SLC30A3,"Schizophrenia, bipolar disorder or major depressive disorder x sex interaction","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012298,2:122763931
rs77523578-<b>T</b>,"1 x 10-5",,0.0232,'-,"0.3978 unit decrease",[0.22-0.57],"SDCBP2, SDCBP2-AS1","Schizophrenia, bipolar disorder or major depressive disorder x sex interaction","unipolar depression, schizophrenia, sex interaction measurement, bipolar disorder",'-,GCST012298,20:1329070
rs1830052-<b>T</b>,"3 x 10-6",(male),0.1739,'-,"0.0721 unit increase",[0.042-0.102],TEX2,"Schizophrenia, bipolar disorder or major depressive disorder","unipolar depression, schizophrenia, bipolar disorder",'-,GCST012297,17:64224559
rs74984349-<b>A</b>,"9 x 10-6",(male),0.9031,'-,"0.0996 unit decrease",[0.056-0.144],ADAMTS19,"Schizophrenia, bipolar disorder or major depressive disorder","unipolar depression, schizophrenia, bipolar disorder",'-,GCST012297,5:129468023
rs4858204-<b>A</b>,"2 x 10-6",(female),0.4085,'-,"0.0532 unit decrease",[0.031-0.075],SGO1-AS1,"Schizophrenia, bipolar disorder or major depressive disorder","unipolar depression, schizophrenia, bipolar disorder",'-,GCST012297,3:20446208
rs1944982-<b>A</b>,"7 x 10-6",(female),0.2279,'-,"0.0789 unit decrease",[0.044-0.113],CCBE1,"Schizophrenia, bipolar disorder or major depressive disorder","unipolar depression, schizophrenia, bipolar disorder",'-,GCST012297,18:59544794
rs1965523-<b>A</b>,"9 x 10-6",(male),0.3821,'-,"0.0598 unit decrease",[0.033-0.086],TFEC,"Schizophrenia, bipolar disorder or major depressive disorder","unipolar depression, schizophrenia, bipolar disorder",'-,GCST012297,7:116042384
rs4968712-<b>A</b>,"1 x 10-6",(male),0.1671,'-,"0.0763 unit increase",[0.045-0.107],"TEX2, RPL31P57","Schizophrenia, bipolar disorder or major depressive disorder","unipolar depression, schizophrenia, bipolar disorder",'-,GCST012297,17:64278748
rs150890706-<b>T</b>,"6 x 10-6",(male),0.06,'-,"0.1247 unit decrease",[0.071-0.179],RNU1-146P,"Schizophrenia, bipolar disorder or major depressive disorder","unipolar depression, schizophrenia, bipolar disorder",'-,GCST012297,12:19815517
rs13359527-<b>A</b>,"3 x 10-6",(male),0.9019,'-,"0.1007 unit decrease",[0.058-0.143],ADAMTS19,"Schizophrenia, bipolar disorder or major depressive disorder","unipolar depression, schizophrenia, bipolar disorder",'-,GCST012297,5:129465450
chr11:34642998-<b>D</b>,"2 x 10-6",(male),0.1293,'-,"0.0909 unit decrease",[0.054-0.128],'-,"Schizophrenia, bipolar disorder or major depressive disorder","unipolar depression, schizophrenia, bipolar disorder",'-,GCST012297,"Mapping not available"
rs113785116-<b>A</b>,"3 x 10-6",(male),0.9649,'-,"0.1797 unit decrease",[0.1-0.25],'-,"Schizophrenia, bipolar disorder or major depressive disorder","unipolar depression, schizophrenia, bipolar disorder",'-,GCST012297,8:114156529
rs79970796-<b>A</b>,"8 x 10-6",(male),0.0131,'-,"0.5142 unit increase",[0.29-0.74],FTO,"Schizophrenia, bipolar disorder or major depressive disorder","unipolar depression, schizophrenia, bipolar disorder",'-,GCST012297,16:53905682
